# time uid fid rate_pps threshold_pps action
12.801410 2868 2 1006.098 849.377 DROP
12.802410 2869 2 1006.079 849.377 DROP
12.803410 2870 2 1006.061 849.377 DROP
12.804410 2871 2 1006.042 849.377 DROP
12.805410 2872 2 1006.024 849.377 DROP
12.806410 2873 2 1006.006 849.377 DROP
12.807410 2874 2 1005.988 849.377 DROP
12.808410 2875 2 1005.970 849.377 DROP
12.809410 2876 2 1005.952 849.377 DROP
12.810410 2877 2 1005.935 849.377 DROP
12.811410 2878 2 1005.917 849.377 DROP
12.812410 2879 2 1005.900 849.377 DROP
12.813410 2880 2 1005.882 849.377 DROP
12.814410 2881 2 1005.865 849.377 DROP
12.815410 2882 2 1005.848 849.377 DROP
12.816410 2883 2 1005.831 849.377 DROP
12.817410 2884 2 1005.814 849.377 DROP
12.818410 2885 2 1005.797 849.377 DROP
12.819410 2886 2 1005.780 849.377 DROP
12.820410 2887 2 1005.764 849.377 DROP
12.821410 2888 2 1005.747 849.377 DROP
12.822410 2889 2 1005.731 849.377 DROP
12.823410 2890 2 1005.714 849.377 DROP
12.824410 2891 2 1005.698 849.377 DROP
12.825410 2892 2 1005.682 849.377 DROP
12.826410 2893 2 1005.666 849.377 DROP
12.827410 2894 2 1005.650 849.377 DROP
12.828410 2895 2 1005.634 849.377 DROP
12.829410 2896 2 1005.618 849.377 DROP
12.830410 2897 2 1005.602 849.377 DROP
12.830800 2898 1 1007.302 849.377 DROP
12.831410 2899 2 1008.380 849.377 DROP
12.832410 2900 2 1008.357 849.377 DROP
12.833410 2901 2 1008.333 849.377 DROP
12.834410 2902 2 1008.310 849.377 DROP
12.835410 2903 2 1008.287 849.377 DROP
12.836410 2904 2 1008.264 849.377 DROP
12.837410 2905 2 1008.242 849.377 DROP
12.838410 2906 2 1008.219 849.377 DROP
12.839410 2907 2 1008.197 849.377 DROP
12.840410 2908 2 1008.174 849.377 DROP
12.841410 2909 2 1008.152 849.377 DROP
12.842410 2910 2 1008.130 849.377 DROP
12.843410 2911 2 1008.108 849.377 DROP
12.844410 2912 2 1008.086 849.377 DROP
12.845410 2913 2 1008.065 849.377 DROP
12.846410 2914 2 1008.043 849.377 DROP
12.847410 2915 2 1008.021 849.377 DROP
12.848410 2916 2 1008.000 849.377 DROP
12.849410 2917 2 1007.979 849.377 DROP
12.850410 2918 2 1007.958 849.377 DROP
12.851410 2919 2 1007.937 849.377 DROP
12.852410 2920 2 1007.916 849.377 DROP
12.853410 2921 2 1007.895 849.377 DROP
12.854410 2922 2 1007.874 849.377 DROP
12.855410 2923 2 1007.853 849.377 DROP
12.856410 2924 2 1007.833 849.377 DROP
12.857410 2925 2 1007.813 849.377 DROP
12.858410 2926 2 1007.792 849.377 DROP
12.859410 2927 2 1007.772 849.377 DROP
12.860410 2928 2 1007.752 849.377 DROP
12.861410 2929 2 1007.732 849.377 DROP
12.862410 2930 2 1007.712 849.377 DROP
12.863410 2931 2 1007.692 849.377 DROP
12.864410 2932 2 1007.673 849.377 DROP
12.865410 2933 2 1007.653 849.377 DROP
12.866410 2934 2 1007.634 849.377 DROP
12.867410 2935 2 1007.614 849.377 DROP
12.868410 2936 2 1007.595 849.377 DROP
12.869410 2937 2 1007.576 849.377 DROP
12.870410 2938 2 1007.557 849.377 DROP
12.871410 2939 2 1007.538 849.377 DROP
12.872410 2940 2 1007.519 849.377 DROP
12.873410 2941 2 1007.500 849.377 DROP
12.874410 2942 2 1007.481 849.377 DROP
12.875410 2943 2 1007.463 849.377 DROP
12.876410 2944 2 1007.444 849.377 DROP
12.877410 2945 2 1007.426 849.377 DROP
12.878410 2946 2 1007.407 849.377 DROP
12.879410 2947 2 1007.389 849.377 DROP
12.880410 2948 2 1007.371 849.377 DROP
12.881410 2949 2 1007.353 849.377 DROP
12.882410 2950 2 1007.335 849.377 DROP
12.883410 2951 2 1007.317 849.377 DROP
12.884410 2952 2 1007.299 849.377 DROP
12.885410 2953 2 1007.282 849.377 DROP
12.886410 2954 2 1007.264 849.377 DROP
12.887410 2955 2 1007.246 849.377 DROP
12.888410 2956 2 1007.229 849.377 DROP
12.889410 2957 2 1007.212 849.377 DROP
12.890410 2958 2 1007.194 849.377 DROP
12.891410 2959 2 1007.177 849.377 DROP
12.892410 2960 2 1007.160 849.377 DROP
12.893410 2961 2 1007.143 849.377 DROP
12.894410 2962 2 1007.126 849.377 DROP
12.895410 2963 2 1007.109 849.377 DROP
12.896410 2964 2 1007.092 849.377 DROP
12.897410 2965 2 1007.075 849.377 DROP
12.898410 2966 2 1007.059 849.377 DROP
12.899410 2967 2 1007.042 849.377 DROP
12.900410 2968 2 1007.026 849.377 DROP
12.901410 2969 2 1007.009 849.377 DROP
12.902410 2970 2 1006.993 849.377 DROP
12.903410 2971 2 1006.977 849.377 DROP
12.904410 2972 2 1006.961 849.377 DROP
12.905410 2973 2 1006.944 849.377 DROP
12.906410 2974 2 1006.928 849.377 DROP
12.907410 2975 2 1006.912 849.377 DROP
12.908410 2976 2 1006.897 849.377 DROP
12.909410 2977 2 1006.881 849.377 DROP
12.910410 2978 2 1006.865 849.377 DROP
12.911410 2979 2 1006.849 849.377 DROP
12.912410 2980 2 1006.834 849.377 DROP
12.913410 2981 2 1006.818 849.377 DROP
12.914410 2982 2 1006.803 849.377 DROP
12.915410 2983 2 1006.787 849.377 DROP
12.916410 2984 2 1006.772 849.377 DROP
12.917410 2985 2 1006.757 849.377 DROP
12.918410 2986 2 1006.742 849.377 DROP
12.919410 2987 2 1006.726 849.377 DROP
12.920410 2988 2 1006.711 849.377 DROP
12.921410 2989 2 1006.696 849.377 DROP
12.922410 2990 2 1006.682 849.377 DROP
12.923410 2991 2 1006.667 849.377 DROP
12.924410 2992 2 1006.652 849.377 DROP
12.925410 2993 2 1006.637 849.377 DROP
12.926410 2994 2 1006.623 849.377 DROP
12.927410 2995 2 1006.608 849.377 DROP
12.928410 2996 2 1006.593 849.377 DROP
12.929410 2997 2 1006.579 849.377 DROP
12.930410 2998 2 1006.565 849.377 DROP
12.931410 2999 2 1006.550 849.377 DROP
12.932410 3000 2 1006.536 849.377 DROP
12.933410 3001 2 1006.522 849.377 DROP
12.934410 3002 2 1006.508 849.377 DROP
12.935410 3003 2 1006.494 849.377 DROP
12.936410 3004 2 1006.479 849.377 DROP
12.937410 3005 2 1006.466 849.377 DROP
12.938410 3006 2 1006.452 849.377 DROP
12.939410 3007 2 1006.438 849.377 DROP
12.940410 3008 2 1006.424 849.377 DROP
12.941410 3009 2 1006.410 849.377 DROP
12.942410 3010 2 1006.397 849.377 DROP
12.943410 3011 2 1006.383 849.377 DROP
12.944410 3012 2 1006.369 849.377 DROP
12.945410 3013 2 1006.356 849.377 DROP
12.946410 3014 2 1006.342 849.377 DROP
12.947410 3015 2 1006.329 849.377 DROP
12.948410 3016 2 1006.316 849.377 DROP
12.949410 3017 2 1006.303 849.377 DROP
12.950410 3018 2 1006.289 849.377 DROP
12.951410 3019 2 1006.276 849.377 DROP
12.952410 3020 2 1006.263 849.377 DROP
12.953410 3021 2 1006.250 849.377 DROP
12.954410 3022 2 1006.237 849.377 DROP
12.955410 3023 2 1006.224 849.377 DROP
12.956410 3024 2 1006.211 849.377 DROP
12.957410 3025 2 1006.198 849.377 DROP
12.958410 3026 2 1006.186 849.377 DROP
12.959410 3027 2 1006.173 849.377 DROP
12.960410 3028 2 1006.160 849.377 DROP
12.961410 3029 2 1006.148 849.377 DROP
12.962410 3030 2 1006.135 849.377 DROP
12.963410 3031 2 1006.122 849.377 DROP
12.964410 3032 2 1006.110 849.377 DROP
12.965410 3033 2 1006.098 849.377 DROP
12.966410 3034 2 1006.085 849.377 DROP
12.967410 3035 2 1006.073 849.377 DROP
12.968410 3036 2 1006.061 849.377 DROP
12.969410 3037 2 1006.048 849.377 DROP
12.970410 3038 2 1006.036 849.377 DROP
12.971410 3039 2 1006.024 849.377 DROP
12.972410 3040 2 1006.012 849.377 DROP
12.973410 3041 2 1006.000 849.377 DROP
12.974410 3042 2 1005.988 849.377 DROP
12.975410 3043 2 1005.976 849.377 DROP
12.976410 3044 2 1005.964 849.377 DROP
12.977410 3045 2 1005.952 849.377 DROP
12.978410 3046 2 1005.941 849.377 DROP
12.979410 3047 2 1005.929 849.377 DROP
12.980410 3048 2 1005.917 849.377 DROP
12.981410 3049 2 1005.906 849.377 DROP
12.982410 3050 2 1005.894 849.377 DROP
12.983410 3051 2 1005.882 849.377 DROP
12.984410 3052 2 1005.871 849.377 DROP
12.985410 3053 2 1005.859 849.377 DROP
12.986410 3054 2 1005.848 849.377 DROP
12.987410 3055 2 1005.837 849.377 DROP
12.988410 3056 2 1005.825 849.377 DROP
12.989410 3057 2 1005.814 849.377 DROP
12.990410 3058 2 1005.803 849.377 DROP
12.990800 3059 1 1006.977 849.377 DROP
12.991410 3060 2 1007.722 849.377 DROP
12.992410 3061 2 1007.707 849.377 DROP
12.993410 3062 2 1007.692 849.377 DROP
12.994410 3063 2 1007.678 849.377 DROP
12.995410 3064 2 1007.663 849.377 DROP
12.996410 3065 2 1007.648 849.377 DROP
12.997410 3066 2 1007.634 849.377 DROP
12.998410 3067 2 1007.619 849.377 DROP
12.999410 3068 2 1007.605 849.377 DROP
13.000410 3069 2 1007.590 849.377 DROP
13.001410 3070 2 1007.576 849.377 DROP
13.002410 3071 2 1007.561 849.377 DROP
13.003410 3072 2 1007.547 849.377 DROP
13.004410 3073 2 1007.533 849.377 DROP
13.005410 3074 2 1007.519 849.377 DROP
13.006410 3075 2 1007.505 849.377 DROP
13.007410 3076 2 1007.491 849.377 DROP
13.008410 3077 2 1007.477 849.377 DROP
13.009410 3078 2 1007.463 849.377 DROP
13.010410 3079 2 1007.449 849.377 DROP
13.011410 3080 2 1007.435 849.377 DROP
13.012410 3081 2 1007.421 849.377 DROP
13.013410 3082 2 1007.407 849.377 DROP
13.014410 3083 2 1007.394 849.377 DROP
13.015410 3084 2 1007.380 849.377 DROP
13.016410 3085 2 1007.366 849.377 DROP
13.017410 3086 2 1007.353 849.377 DROP
13.018410 3087 2 1007.339 849.377 DROP
13.019410 3088 2 1007.326 849.377 DROP
13.020410 3089 2 1007.313 849.377 DROP
13.021410 3090 2 1007.299 849.377 DROP
13.022410 3091 2 1007.286 849.377 DROP
13.023410 3092 2 1007.273 849.377 DROP
13.024410 3093 2 1007.260 849.377 DROP
13.025410 3094 2 1007.246 849.377 DROP
13.026410 3095 2 1007.233 849.377 DROP
13.027410 3096 2 1007.220 849.377 DROP
13.028410 3097 2 1007.207 849.377 DROP
13.029410 3098 2 1007.194 849.377 DROP
13.030410 3099 2 1007.181 849.377 DROP
13.031410 3100 2 1007.168 849.377 DROP
13.032410 3101 2 1007.156 849.377 DROP
13.033410 3102 2 1007.143 849.377 DROP
13.034410 3103 2 1007.130 849.377 DROP
13.035410 3104 2 1007.117 849.377 DROP
13.036410 3105 2 1007.105 849.377 DROP
13.037410 3106 2 1007.092 849.377 DROP
13.038410 3107 2 1007.080 849.377 DROP
13.039410 3108 2 1007.067 849.377 DROP
13.040410 3109 2 1007.055 849.377 DROP
13.041410 3110 2 1007.042 849.377 DROP
13.042410 3111 2 1007.030 849.377 DROP
13.043410 3112 2 1007.018 849.377 DROP
13.044410 3113 2 1007.005 849.377 DROP
13.045410 3114 2 1006.993 849.377 DROP
13.046410 3115 2 1006.981 849.377 DROP
13.047410 3116 2 1006.969 849.377 DROP
13.048410 3117 2 1006.957 849.377 DROP
13.049410 3118 2 1006.944 849.377 DROP
13.050410 3119 2 1006.932 849.377 DROP
13.051410 3120 2 1006.920 849.377 DROP
13.052410 3121 2 1006.908 849.377 DROP
13.053410 3122 2 1006.897 849.377 DROP
13.054410 3123 2 1006.885 849.377 DROP
13.055410 3124 2 1006.873 849.377 DROP
13.056410 3125 2 1006.861 849.377 DROP
13.057410 3126 2 1006.849 849.377 DROP
13.058410 3127 2 1006.838 849.377 DROP
13.059410 3128 2 1006.826 849.377 DROP
13.060410 3129 2 1006.814 849.377 DROP
13.061410 3130 2 1006.803 849.377 DROP
13.062410 3131 2 1006.791 849.377 DROP
13.063410 3132 2 1006.780 849.377 DROP
13.064410 3133 2 1006.768 849.377 DROP
13.065410 3134 2 1006.757 849.377 DROP
13.066410 3135 2 1006.745 849.377 DROP
13.067410 3136 2 1006.734 849.377 DROP
13.068410 3137 2 1006.723 849.377 DROP
13.069410 3138 2 1006.711 849.377 DROP
13.070410 3139 2 1006.700 849.377 DROP
13.071410 3140 2 1006.689 849.377 DROP
13.072410 3141 2 1006.678 849.377 DROP
13.073410 3142 2 1006.667 849.377 DROP
13.074410 3143 2 1006.656 849.377 DROP
13.075410 3144 2 1006.645 849.377 DROP
13.076410 3145 2 1006.633 849.377 DROP
13.077410 3146 2 1006.623 849.377 DROP
13.078410 3147 2 1006.612 849.377 DROP
13.079410 3148 2 1006.601 849.377 DROP
13.080410 3149 2 1006.590 849.377 DROP
13.081410 3150 2 1006.579 849.377 DROP
13.082410 3151 2 1006.568 849.377 DROP
13.083410 3152 2 1006.557 849.377 DROP
13.084410 3153 2 1006.547 849.377 DROP
13.085410 3154 2 1006.536 849.377 DROP
13.086410 3155 2 1006.525 849.377 DROP
13.087410 3156 2 1006.515 849.377 DROP
13.088410 3157 2 1006.504 849.377 DROP
13.089410 3158 2 1006.494 849.377 DROP
13.090410 3159 2 1006.483 849.377 DROP
13.091410 3160 2 1006.472 849.377 DROP
13.092410 3161 2 1006.462 849.377 DROP
13.093410 3162 2 1006.452 849.377 DROP
13.094410 3163 2 1006.441 849.377 DROP
13.095410 3164 2 1006.431 849.377 DROP
13.096410 3165 2 1006.421 849.377 DROP
13.097410 3166 2 1006.410 849.377 DROP
13.098410 3167 2 1006.400 849.377 DROP
13.099410 3168 2 1006.390 849.377 DROP
13.100410 3169 2 1006.380 849.377 DROP
13.101410 3170 2 1006.369 849.377 DROP
13.102410 3171 2 1006.359 849.377 DROP
13.103410 3172 2 1006.349 849.377 DROP
13.104410 3173 2 1006.339 849.377 DROP
13.105410 3174 2 1006.329 849.377 DROP
13.106410 3175 2 1006.319 849.377 DROP
13.107410 3176 2 1006.309 849.377 DROP
13.108410 3177 2 1006.299 849.377 DROP
13.109410 3178 2 1006.289 849.377 DROP
13.110410 3179 2 1006.279 849.377 DROP
13.111410 3180 2 1006.270 849.377 DROP
13.112410 3181 2 1006.260 849.377 DROP
13.113410 3182 2 1006.250 849.377 DROP
13.114410 3183 2 1006.240 849.377 DROP
13.115410 3184 2 1006.231 849.377 DROP
13.116410 3185 2 1006.221 849.377 DROP
13.117410 3186 2 1006.211 849.377 DROP
13.118410 3187 2 1006.202 849.377 DROP
13.119410 3188 2 1006.192 849.377 DROP
13.120410 3189 2 1006.182 849.377 DROP
13.121410 3190 2 1006.173 849.377 DROP
13.122410 3191 2 1006.163 849.377 DROP
13.123410 3192 2 1006.154 849.377 DROP
13.124410 3193 2 1006.144 849.377 DROP
13.125410 3194 2 1006.135 849.377 DROP
13.126410 3195 2 1006.126 849.377 DROP
13.127410 3196 2 1006.116 849.377 DROP
13.128410 3197 2 1006.107 849.377 DROP
13.129410 3198 2 1006.098 849.377 DROP
13.130410 3199 2 1006.088 849.377 DROP
13.131410 3200 2 1006.079 849.377 DROP
13.132410 3201 2 1006.070 849.377 DROP
13.133410 3202 2 1006.061 849.377 DROP
13.134410 3203 2 1006.051 849.377 DROP
13.135410 3204 2 1006.042 849.377 DROP
13.136410 3205 2 1006.033 849.377 DROP
13.137410 3206 2 1006.024 849.377 DROP
13.138410 3207 2 1006.015 849.377 DROP
13.139410 3208 2 1006.006 849.377 DROP
13.140410 3209 2 1005.997 849.377 DROP
13.141410 3210 2 1005.988 849.377 DROP
13.142410 3211 2 1005.979 849.377 DROP
13.143410 3212 2 1005.970 849.377 DROP
13.144410 3213 2 1005.961 849.377 DROP
13.145410 3214 2 1005.952 849.377 DROP
13.146410 3215 2 1005.944 849.377 DROP
13.147410 3216 2 1005.935 849.377 DROP
13.148410 3217 2 1005.926 849.377 DROP
13.149410 3218 2 1005.917 849.377 DROP
13.150410 3219 2 1005.908 849.377 DROP
13.150800 3220 1 1006.805 849.377 DROP
13.151410 3221 2 1007.375 849.377 DROP
13.152410 3222 2 1007.364 849.377 DROP
13.153410 3223 2 1007.353 849.377 DROP
13.154410 3224 2 1007.342 849.377 DROP
13.155410 3225 2 1007.331 849.377 DROP
13.156410 3226 2 1007.321 849.377 DROP
13.157410 3227 2 1007.310 849.377 DROP
13.158410 3228 2 1007.299 849.377 DROP
13.159410 3229 2 1007.289 849.377 DROP
13.160410 3230 2 1007.278 849.377 DROP
13.161410 3231 2 1007.267 849.377 DROP
13.162410 3232 2 1007.257 849.377 DROP
13.163410 3233 2 1007.246 849.377 DROP
13.164410 3234 2 1007.236 849.377 DROP
13.165410 3235 2 1007.225 849.377 DROP
13.166410 3236 2 1007.215 849.377 DROP
13.167410 3237 2 1007.205 849.377 DROP
13.168410 3238 2 1007.194 849.377 DROP
13.169410 3239 2 1007.184 849.377 DROP
13.170410 3240 2 1007.174 849.377 DROP
13.171410 3241 2 1007.163 849.377 DROP
13.172410 3242 2 1007.153 849.377 DROP
13.173410 3243 2 1007.143 849.377 DROP
13.174410 3244 2 1007.133 849.377 DROP
13.175410 3245 2 1007.123 849.377 DROP
13.176410 3246 2 1007.112 849.377 DROP
13.177410 3247 2 1007.102 849.377 DROP
13.178410 3248 2 1007.092 849.377 DROP
13.179410 3249 2 1007.082 849.377 DROP
13.180410 3250 2 1007.072 849.377 DROP
13.181410 3251 2 1007.062 849.377 DROP
13.182410 3252 2 1007.052 849.377 DROP
13.183410 3253 2 1007.042 849.377 DROP
13.184410 3254 2 1007.032 849.377 DROP
13.185410 3255 2 1007.022 849.377 DROP
13.186410 3256 2 1007.013 849.377 DROP
13.187410 3257 2 1007.003 849.377 DROP
13.188410 3258 2 1006.993 849.377 DROP
13.189410 3259 2 1006.983 849.377 DROP
13.190410 3260 2 1006.974 849.377 DROP
13.191410 3261 2 1006.964 849.377 DROP
13.192410 3262 2 1006.954 849.377 DROP
13.193410 3263 2 1006.944 849.377 DROP
13.194410 3264 2 1006.935 849.377 DROP
13.195410 3265 2 1006.925 849.377 DROP
13.196410 3266 2 1006.916 849.377 DROP
13.197410 3267 2 1006.906 849.377 DROP
13.198410 3268 2 1006.897 849.377 DROP
13.199410 3269 2 1006.887 849.377 DROP
13.200410 3270 2 1006.878 849.377 DROP
13.201410 3271 2 1006.868 849.377 DROP
13.202410 3272 2 1006.859 849.377 DROP
13.203410 3273 2 1006.849 849.377 DROP
13.204410 3274 2 1006.840 849.377 DROP
13.205410 3275 2 1006.831 849.377 DROP
13.206410 3276 2 1006.821 849.377 DROP
13.207410 3277 2 1006.812 849.377 DROP
13.208410 3278 2 1006.803 849.377 DROP
13.209410 3279 2 1006.793 849.377 DROP
13.210410 3280 2 1006.784 849.377 DROP
13.211410 3281 2 1006.775 849.377 DROP
13.212410 3282 2 1006.766 849.377 DROP
13.213410 3283 2 1006.757 849.377 DROP
13.214410 3284 2 1006.748 849.377 DROP
13.215410 3285 2 1006.739 849.377 DROP
13.216410 3286 2 1006.729 849.377 DROP
13.217410 3287 2 1006.720 849.377 DROP
13.218410 3288 2 1006.711 849.377 DROP
13.219410 3289 2 1006.702 849.377 DROP
13.220410 3290 2 1006.693 849.377 DROP
13.221410 3291 2 1006.684 849.377 DROP
13.222410 3292 2 1006.676 849.377 DROP
13.223410 3293 2 1006.667 849.377 DROP
13.224410 3294 2 1006.658 849.377 DROP
13.225410 3295 2 1006.649 849.377 DROP
13.226410 3296 2 1006.640 849.377 DROP
13.227410 3297 2 1006.631 849.377 DROP
13.228410 3298 2 1006.623 849.377 DROP
13.229410 3299 2 1006.614 849.377 DROP
13.230410 3300 2 1006.605 849.377 DROP
13.231410 3301 2 1006.596 849.377 DROP
13.232410 3302 2 1006.588 849.377 DROP
13.233410 3303 2 1006.579 849.377 DROP
13.234410 3304 2 1006.570 849.377 DROP
13.235410 3305 2 1006.562 849.377 DROP
13.236410 3306 2 1006.553 849.377 DROP
13.237410 3307 2 1006.545 849.377 DROP
13.238410 3308 2 1006.536 849.377 DROP
13.239410 3309 2 1006.527 849.377 DROP
13.240410 3310 2 1006.519 849.377 DROP
13.241410 3311 2 1006.510 849.377 DROP
13.242410 3312 2 1006.502 849.377 DROP
13.243410 3313 2 1006.494 849.377 DROP
13.244410 3314 2 1006.485 849.377 DROP
13.245410 3315 2 1006.477 849.377 DROP
13.246410 3316 2 1006.468 849.377 DROP
13.247410 3317 2 1006.460 849.377 DROP
13.248410 3318 2 1006.452 849.377 DROP
13.249410 3319 2 1006.443 849.377 DROP
13.250410 3320 2 1006.435 849.377 DROP
13.251410 3321 2 1006.427 849.377 DROP
13.252410 3322 2 1006.418 849.377 DROP
13.253410 3323 2 1006.410 849.377 DROP
13.254410 3324 2 1006.402 849.377 DROP
13.255410 3325 2 1006.394 849.377 DROP
13.256410 3326 2 1006.386 849.377 DROP
13.257410 3327 2 1006.378 849.377 DROP
13.258410 3328 2 1006.369 849.377 DROP
13.259410 3329 2 1006.361 849.377 DROP
13.260410 3330 2 1006.353 849.377 DROP
13.261410 3331 2 1006.345 849.377 DROP
13.262410 3332 2 1006.337 849.377 DROP
13.263410 3333 2 1006.329 849.377 DROP
13.264410 3334 2 1006.321 849.377 DROP
13.265410 3335 2 1006.313 849.377 DROP
13.266410 3336 2 1006.305 849.377 DROP
13.267410 3337 2 1006.297 849.377 DROP
13.268410 3338 2 1006.289 849.377 DROP
13.269410 3339 2 1006.281 849.377 DROP
13.270410 3340 2 1006.274 849.377 DROP
13.271410 3341 2 1006.266 849.377 DROP
13.272410 3342 2 1006.258 849.377 DROP
13.273410 3343 2 1006.250 849.377 DROP
13.274410 3344 2 1006.242 849.377 DROP
13.275410 3345 2 1006.234 849.377 DROP
13.276410 3346 2 1006.227 849.377 DROP
13.277410 3347 2 1006.219 849.377 DROP
13.278410 3348 2 1006.211 849.377 DROP
13.279410 3349 2 1006.203 849.377 DROP
13.280410 3350 2 1006.196 849.377 DROP
13.281410 3351 2 1006.188 849.377 DROP
13.282410 3352 2 1006.180 849.377 DROP
13.283410 3353 2 1006.173 849.377 DROP
13.284410 3354 2 1006.165 849.377 DROP
13.285410 3355 2 1006.158 849.377 DROP
13.286410 3356 2 1006.150 849.377 DROP
13.287410 3357 2 1006.143 849.377 DROP
13.288410 3358 2 1006.135 849.377 DROP
13.289410 3359 2 1006.127 849.377 DROP
13.290410 3360 2 1006.120 849.377 DROP
13.291410 3361 2 1006.112 849.377 DROP
13.292410 3362 2 1006.105 849.377 DROP
13.293410 3363 2 1006.098 849.377 DROP
13.294410 3364 2 1006.090 849.377 DROP
13.295410 3365 2 1006.083 849.377 DROP
13.296410 3366 2 1006.075 849.377 DROP
13.297410 3367 2 1006.068 849.377 DROP
13.298410 3368 2 1006.061 849.377 DROP
13.299410 3369 2 1006.053 849.377 DROP
13.300410 3370 2 1006.046 849.377 DROP
13.301410 3371 2 1006.039 849.377 DROP
13.302410 3372 2 1006.031 849.377 DROP
13.303410 3373 2 1006.024 849.377 DROP
13.304410 3374 2 1006.017 849.377 DROP
13.305410 3375 2 1006.010 849.377 DROP
13.306410 3376 2 1006.002 849.377 DROP
13.307410 3377 2 1005.995 849.377 DROP
13.308410 3378 2 1005.988 849.377 DROP
13.309410 3379 2 1005.981 849.377 DROP
13.310410 3380 2 1005.974 849.377 DROP
13.310800 3381 1 1006.699 849.377 DROP
13.311410 3382 2 1007.160 849.377 DROP
13.312410 3383 2 1007.151 849.377 DROP
13.313410 3384 2 1007.143 849.377 DROP
13.314410 3385 2 1007.134 849.377 DROP
13.315410 3386 2 1007.126 849.377 DROP
13.316410 3387 2 1007.117 849.377 DROP
13.317410 3388 2 1007.109 849.377 DROP
13.318410 3389 2 1007.101 849.377 DROP
13.319410 3390 2 1007.092 849.377 DROP
13.320410 3391 2 1007.084 849.377 DROP
13.321410 3392 2 1007.075 849.377 DROP
13.322410 3393 2 1007.067 849.377 DROP
13.323410 3394 2 1007.059 849.377 DROP
13.324410 3395 2 1007.051 849.377 DROP
13.325410 3396 2 1007.042 849.377 DROP
13.326410 3397 2 1007.034 849.377 DROP
13.327410 3398 2 1007.026 849.377 DROP
13.328410 3399 2 1007.018 849.377 DROP
13.329410 3400 2 1007.009 849.377 DROP
13.330410 3401 2 1007.001 849.377 DROP
13.331410 3402 2 1006.993 849.377 DROP
13.332410 3403 2 1006.985 849.377 DROP
13.333410 3404 2 1006.977 849.377 DROP
13.334410 3405 2 1006.969 849.377 DROP
13.335410 3406 2 1006.961 849.377 DROP
13.336410 3407 2 1006.952 849.377 DROP
13.337410 3408 2 1006.944 849.377 DROP
13.338410 3409 2 1006.936 849.377 DROP
13.339410 3410 2 1006.928 849.377 DROP
13.340410 3411 2 1006.920 849.377 DROP
13.341410 3412 2 1006.912 849.377 DROP
13.342410 3413 2 1006.904 849.377 DROP
13.343410 3414 2 1006.897 849.377 DROP
13.344410 3415 2 1006.889 849.377 DROP
13.345410 3416 2 1006.881 849.377 DROP
13.346410 3417 2 1006.873 849.377 DROP
13.347410 3418 2 1006.865 849.377 DROP
13.348410 3419 2 1006.857 849.377 DROP
13.349410 3420 2 1006.849 849.377 DROP
13.350410 3421 2 1006.842 849.377 DROP
13.351410 3422 2 1006.834 849.377 DROP
13.352410 3423 2 1006.826 849.377 DROP
13.353410 3424 2 1006.818 849.377 DROP
13.354410 3425 2 1006.810 849.377 DROP
13.355410 3426 2 1006.803 849.377 DROP
13.356410 3427 2 1006.795 849.377 DROP
13.357410 3428 2 1006.787 849.377 DROP
13.358410 3429 2 1006.780 849.377 DROP
13.359410 3430 2 1006.772 849.377 DROP
13.360410 3431 2 1006.764 849.377 DROP
13.361410 3432 2 1006.757 849.377 DROP
13.362410 3433 2 1006.749 849.377 DROP
13.363410 3434 2 1006.742 849.377 DROP
13.364410 3435 2 1006.734 849.377 DROP
13.365410 3436 2 1006.726 849.377 DROP
13.366410 3437 2 1006.719 849.377 DROP
13.367410 3438 2 1006.711 849.377 DROP
13.368410 3439 2 1006.704 849.377 DROP
13.369410 3440 2 1006.696 849.377 DROP
13.370410 3441 2 1006.689 849.377 DROP
13.371410 3442 2 1006.682 849.377 DROP
13.372410 3443 2 1006.674 849.377 DROP
13.373410 3444 2 1006.667 849.377 DROP
13.374410 3445 2 1006.659 849.377 DROP
13.375410 3446 2 1006.652 849.377 DROP
13.376410 3447 2 1006.645 849.377 DROP
13.377410 3448 2 1006.637 849.377 DROP
13.378410 3449 2 1006.630 849.377 DROP
13.379410 3450 2 1006.623 849.377 DROP
13.380410 3451 2 1006.615 849.377 DROP
13.381410 3452 2 1006.608 849.377 DROP
13.382410 3453 2 1006.601 849.377 DROP
13.383410 3454 2 1006.593 849.377 DROP
13.384410 3455 2 1006.586 849.377 DROP
13.385410 3456 2 1006.579 849.377 DROP
13.386410 3457 2 1006.572 849.377 DROP
13.387410 3458 2 1006.565 849.377 DROP
13.388410 3459 2 1006.557 849.377 DROP
13.389410 3460 2 1006.550 849.377 DROP
13.390410 3461 2 1006.543 849.377 DROP
13.391410 3462 2 1006.536 849.377 DROP
13.392410 3463 2 1006.529 849.377 DROP
13.393410 3464 2 1006.522 849.377 DROP
13.394410 3465 2 1006.515 849.377 DROP
13.395410 3466 2 1006.508 849.377 DROP
13.396410 3467 2 1006.501 849.377 DROP
13.397410 3468 2 1006.494 849.377 DROP
13.398410 3469 2 1006.486 849.377 DROP
13.399410 3470 2 1006.479 849.377 DROP
13.400410 3471 2 1006.472 849.377 DROP
13.401410 3472 2 1006.466 849.377 DROP
13.402410 3473 2 1006.459 849.377 DROP
13.403410 3474 2 1006.452 849.377 DROP
